;0;1;2;3;4;5;6
4025;891f4314bafffff;183.73102636917838;0;0;0;0;0
4026;891f4314babffff;72.03668168691797;1;1;3;3;0
4027;891f4314b07ffff;542.461426954993;0;0;0;6;0
4028;891f4314b3bffff;94.31500501714136;0;0;2;4;0
4029;891f4314b17ffff;45.82005245916159;2;0;0;1;0
4030;891f43a9613ffff;244.81832455085578;0;0;1;0;0
4031;891f43a9603ffff;86.36283125622622;0;0;0;0;0
4032;891f43a961bffff;84.58895492449216;0;0;0;0;0
4033;891f490e1b3ffff;267.213106092293;0;0;0;0;0
4034;891f490524fffff;278.0030383055546;1;0;0;0;0
4035;891f490e1b7ffff;435.5554041089083;2;0;4;0;0
4036;891f490e1a3ffff;108.55985619556593;1;0;2;3;0
4037;891f4905273ffff;111.71312069152162;0;0;0;0;0
4038;891f4905217ffff;27.23392837193552;0;0;0;0;0
4039;891f490ecd3ffff;17.688212615778003;0;0;0;0;0
4040;891f490e1a7ffff;47.02713831746334;2;2;7;0;0
4041;891f490e117ffff;17.598726425587458;0;0;0;0;0
4042;891f490e1abffff;199.02768629285916;2;0;2;0;0
4043;891f490e3b7ffff;44.934170480086564;0;0;0;0;0
4044;891f490e163ffff;29.753664893438266;2;0;3;0;0
4045;891f490eed3ffff;61.46176076296602;1;0;0;0;0
4046;891f490e3afffff;301.29975890453017;1;0;0;0;0
4047;891f490e3a7ffff;91.93759222382307;0;0;2;0;0
4048;891f490ee8bffff;38.71024312523312;1;0;0;0;0
4049;891f490eec7ffff;78.6278768172191;0;0;0;0;0
4050;891f490eedbffff;61.71021664840957;0;0;1;0;0
4051;891f4d9b0c3ffff;1777.461524308961;0;0;0;1;0
4052;891f4d9b0cfffff;284.5391616998063;8;1;0;0;0
4053;891f4d9b293ffff;694.8316301165596;1;0;0;1;0
4054;891f4d9b0cbffff;42.96595218754673;1;0;0;0;0
4055;891f4d9b053ffff;35.461165848904116;1;0;0;0;0
4056;891f436a4c7ffff;198.59601451278806;0;0;0;2;0
4057;891f4378a77ffff;351.96749003157686;1;0;1;0;0
4058;891f4378a73ffff;441.90682128556745;1;0;0;3;0
4059;891f4378a3bffff;2512.611939880856;2;0;1;4;0
4060;891f4378a63ffff;37.42068482496653;1;0;3;1;0
4061;891f4378a23ffff;1000.0218245507365;2;0;0;1;0
4062;891f4378a2bffff;1080.8410713442408;0;0;0;0;0
4063;891f4da1dcbffff;143.35213193579588;2;1;3;2;0
4064;891f4da1d53ffff;14.426591031742891;2;0;0;1;0
4065;891f4da035bffff;423.79988093492227;0;0;2;9;3
4066;891f4da1c73ffff;144.91307885655306;0;0;0;1;0
4067;891f4da1c0fffff;119.41956525915552;1;0;0;1;0
4068;891f4839663ffff;613.5840400182203;9;0;2;6;0
4069;891f4839677ffff;316.92539618929914;1;0;0;0;0
4070;891f4839667ffff;559.2628808632056;0;1;3;2;0
4071;891f483960fffff;98.17874271576807;0;0;12;2;0
4072;891f4839673ffff;313.37493269074054;1;0;1;1;0
4073;891f4839633ffff;131.55522947137865;6;2;5;0;0
4074;891f483963bffff;58.22770179199071;2;0;0;0;0
4075;891f4839607ffff;29.553698782460266;0;0;6;0;0
4076;891f4839617ffff;137.7533899642907;1;2;0;0;0
4077;891f48396bbffff;18.795844032285604;1;0;2;1;0
4078;891f483969bffff;43.1266668760777;0;0;1;0;0
4079;891f480c92bffff;80.70894058633561;0;0;0;0;0
4080;891f483962bffff;20.710495494737476;0;0;2;1;0
4081;891f4839283ffff;14.340457907877216;0;0;0;1;0
4082;891f4839623ffff;28.110224873962068;0;0;4;0;0
4083;891f483966fffff;61.04307831366915;0;0;0;0;0
4084;891f48390c7ffff;31.534725807794306;1;0;0;0;0
4085;891f4839013ffff;78.18152083043347;0;0;0;0;0
4086;891f6ab22c7ffff;200.35757216888155;8;1;1;8;0
4087;891f6ab22cfffff;769.8211314033272;2;0;0;2;0
4088;891f6ab221bffff;55.054738811733394;0;0;0;0;0
4089;891f41a3443ffff;248.80679139828754;2;1;0;1;0
4090;891f41a345bffff;167.29079270606687;0;0;0;0;0
4091;891f41ba903ffff;209.07303024417922;0;0;0;0;0
4092;891f41a3607ffff;1381.1258439476244;2;0;2;8;0
4093;891f41a363bffff;542.6168253938329;0;0;0;1;0
4094;891f41a3663ffff;365.05502773980004;0;0;0;0;0
4095;891f41a3673ffff;602.8205362565141;1;0;3;0;0
4096;891f41a3677ffff;1007.7123167369427;2;0;1;2;0
4097;891f41a36abffff;933.8831296369127;1;0;0;0;0
4098;891f41a360fffff;370.4569403325768;1;1;5;5;0
4099;891f41a36b3ffff;1146.1756606979452;0;0;0;1;0
4100;891f41a3603ffff;109.02507932825067;0;2;4;1;0
4101;891f41ba973ffff;124.41145370384652;0;0;0;4;0
4102;891f41ba947ffff;45.72798484106475;0;0;0;4;0
4103;891f41a3667ffff;508.8113605098345;1;0;0;1;0
4104;891f41a36afffff;541.6348644484934;0;0;0;0;0
4105;891f6a6dd67ffff;161.92970449957272;0;0;5;1;0
4106;891f6a6cacbffff;12.946376611340469;0;0;1;0;0
4107;891f6a6ca5bffff;1284.9447019882055;2;0;0;0;0
4108;891f6a6dd03ffff;40.79817756584503;1;2;0;0;0
4109;891f6a6d997ffff;845.3478658205861;0;0;0;0;0
4110;891f6a6dd27ffff;438.8556339843657;2;0;0;0;0
4111;891f6a6d993ffff;391.9141426479534;3;0;2;3;0
4112;891f6a6d983ffff;139.5336490645646;1;0;0;2;0
4113;891f6a6dd2fffff;39.92617571372422;3;0;2;2;0
4114;891f5ccca23ffff;886.5931660575776;1;0;2;3;0
4115;891f5ccca3bffff;512.0662756435905;1;0;7;2;0
4116;891f5ccca2bffff;399.1448361216205;0;0;0;1;0
4117;891f5ccca27ffff;187.14366908022333;0;0;0;0;0
4118;891f5ccca33ffff;10.633652463086461;0;0;3;0;0
4119;891f5ccca07ffff;29.42364550109948;2;2;7;5;0
4120;891f5ccca0fffff;43.464538197891414;0;0;2;0;0
4121;891f5ccca6fffff;269.33045244527113;0;0;2;0;0
4122;891f5ccca63ffff;160.4730883195786;1;0;1;0;0
4123;891f5cccbcbffff;391.92796686455733;2;0;1;1;0
4124;891f5ccca37ffff;78.78963957383633;1;0;2;0;0
4125;891f5cccb53ffff;52.74645724255254;1;0;0;0;0
4126;891f5cccb43ffff;81.44709402817648;0;0;0;0;0
4127;891f5cccb5bffff;17.40015372439606;0;0;0;0;0
4128;891f5cccab3ffff;13.293675032571459;0;0;0;0;0
4129;891f5cccabbffff;11.780404434050268;1;0;0;0;0
4130;891f5cccbdbffff;32.876255183398506;0;0;0;0;0
4131;891f4b68863ffff;10.895172567284195;0;0;0;0;0
4132;891f5937067ffff;155.6646459611332;0;0;0;0;0
4133;891f5937393ffff;175.91960264634417;1;0;1;1;0
4134;891f59372b7ffff;241.427854046434;1;0;0;0;0
4135;891f593704bffff;59.92280790486539;0;0;7;0;0
4136;891f5c2d67bffff;282.3359073559885;1;0;4;1;0
4137;891f5c2d647ffff;330.00235901624364;0;0;1;0;0
4138;891f5c2d673ffff;138.06897799034434;2;0;0;0;0
4139;891f5c2d657ffff;861.8812281699323;0;0;2;0;0
4140;891f4eb9b97ffff;1396.1421782741656;0;2;2;4;12
4141;891f4eb994bffff;4.965148085693627;0;0;0;2;0
4142;891f4eb995bffff;22.39406838100568;0;0;6;2;0
4143;891f4eb98abffff;262.8505677427677;5;0;1;3;0
4144;891f4eb9817ffff;411.5312295469239;0;1;1;19;4
4145;891f4eb98bbffff;35.09568766224778;0;0;0;2;0
4146;891f4ea94b3ffff;94.81061430462545;1;0;2;9;20
4147;891f4eb8b73ffff;5446.637420836233;5;1;7;6;0
4148;891f4ea80cbffff;2817.649563584897;4;2;5;8;24
4149;891f4ea8293ffff;2633.2261128265495;1;0;0;1;0
4150;891f4eab18fffff;10.109716448600633;2;1;0;3;10
4151;891f4eab187ffff;197.43924463258617;0;0;1;4;11
4152;891f4eab513ffff;1714.6100863584816;4;0;1;5;4
4153;891f4ea90abffff;1781.39887556227;0;0;2;3;19
4154;891f4eb9b87ffff;2889.6695270144046;1;0;1;3;0
4155;891f4eb9b2bffff;285.5784252935235;1;1;3;6;12
4156;891f4ea95dbffff;2039.650172749406;2;0;4;3;1
4157;891f4eb9d4bffff;4273.2350334375;0;0;1;3;0
4158;891f4eb9803ffff;3481.9095051389704;1;1;1;5;4
4159;891f4eb9b53ffff;2574.7204355081626;0;1;11;7;0
4160;891f4eb9bc7ffff;2120.038914069684;1;1;5;5;18
4161;891f4eab22bffff;4389.698024089903;1;0;1;7;0
4162;891f4eb9bdbffff;2436.018469466628;2;3;9;10;4
4163;891f4eb9a23ffff;1076.6703310922721;5;17;9;10;0
4164;891f4eab297ffff;1923.988219964813;1;1;12;5;0
4165;891f4ea96b7ffff;2213.7107414221746;1;0;2;13;30
4166;891f4eb984fffff;8342.229308719423;2;1;6;5;0
4167;891f4eb9a3bffff;1843.0900047668656;0;0;9;4;0
4168;891f4eab6a3ffff;2350.2377523376213;4;0;6;9;16
4169;891f4eab633ffff;390.5145882911555;0;2;2;4;0
4170;891f4eab287ffff;5014.325037165645;2;0;11;10;30
4171;891f4eab4c3ffff;3874.9601059416855;2;1;6;2;0
4172;891f4eab4cbffff;2216.0816709668716;5;7;9;8;4
4173;891f4eab44bffff;2511.4866904023293;2;3;5;13;16
4174;891f4eab687ffff;1280.4463089229764;0;1;2;11;0
4175;891f4e16933ffff;2384.0888287116472;1;4;11;5;0
4176;891f4eab67bffff;211.2366442144975;0;0;1;7;36
4177;891f4e1498bffff;6476.199086596798;1;0;3;3;0
4178;891f4e14917ffff;375.6724816905248;3;3;2;16;0
4179;891f4eab6d3ffff;3048.0290495555087;4;17;16;15;9
4180;891f4e14d63ffff;6270.334162806659;3;2;1;16;8
4181;891f4e1694bffff;975.279073109951;0;9;9;5;0
4182;891f4e14b13ffff;3832.9294552984047;2;1;6;5;8
4183;891f4e16d13ffff;467.3574779716749;1;1;3;10;0
4184;891f4e16b0fffff;661.7968618616657;1;4;6;8;14
4185;891f4e16b73ffff;679.0140951950775;1;2;5;6;0
4186;891f4e16b6bffff;1038.9480626547072;5;7;19;26;84
4187;891f4e14dc7ffff;3341.6907712350694;0;0;6;3;0
4188;891f4e14d53ffff;6295.341768623083;3;2;7;11;8
4189;891f4e14cb3ffff;1517.049593859812;0;0;2;7;0
4190;891f4e14c37ffff;1344.1649941868338;6;2;11;12;64
4191;891f4e14c2fffff;3326.447586231445;2;0;6;6;15
4192;891f4e16b53ffff;3048.7639726441535;0;0;6;10;8
4193;891f4e14cbbffff;3304.5519426400874;0;1;3;8;0
4194;891f4e14c07ffff;150.87740682335118;0;0;0;0;0
4195;891f4e16aa3ffff;30.847940005883228;0;2;2;2;0
4196;891f4e14c13ffff;3796.36283223195;0;1;5;25;4
4197;891f4e14cc7ffff;889.0002980343099;2;1;1;3;0
4198;891f4e14c1bffff;2155.62952861914;1;0;1;7;4
4199;891f4e14ccfffff;2518.7382536654604;0;0;1;4;0
4200;891f4e14cd3ffff;2244.1654962512384;0;0;1;10;24
4201;891f4e14a57ffff;3425.4226552442633;8;2;2;9;51
4202;891f4e16163ffff;592.1431655527283;1;0;0;7;0
4203;891f4e145c7ffff;3506.3606614287414;6;1;6;9;2
4204;891f4ea164bffff;7453.961538499718;1;0;0;20;0
4205;891f4ea165bffff;2793.077712474261;0;0;0;7;4
4206;891f4ea1657ffff;716.5942634689247;0;0;0;8;12
4207;891f4eaa5b3ffff;4233.224007254833;1;1;1;20;28
4208;891f4eaa5bbffff;560.3303406268049;0;0;2;2;0
4209;891f4eaa593ffff;3174.464216670412;1;1;2;4;12
4210;891f4eaa597ffff;1905.6194895058413;2;0;2;13;12
4211;891f4eaa58fffff;4538.968083990655;4;0;1;20;0
4212;891f4eaa583ffff;4345.1731149531;0;0;0;13;10
4213;891f4eaa59bffff;5273.2028045477855;1;0;4;10;12
4214;891f4eaa587ffff;362.3798346876924;0;0;1;3;0
4215;891f4eaa58bffff;2680.5375853398436;9;1;2;16;10
4216;891f4eaa517ffff;690.7158073739198;0;0;0;1;0
4217;891f4eb8b63ffff;2700.7034635265727;2;2;1;17;9
4218;891f4eb8b6fffff;1519.270879422351;0;0;1;11;2
4219;891f4eaa5d3ffff;5955.3414319646745;2;1;5;5;0
4220;891f4ea9cb3ffff;6312.355216433887;2;0;1;5;16
4221;891f4ea834bffff;1641.1378764565366;0;0;2;5;0
4222;891f4ea9c97ffff;5556.277138428631;1;0;3;4;0
4223;891f4ea835bffff;889.9305933395767;4;1;2;6;15
4224;891f4ea9c87ffff;2696.9958581761775;5;1;9;6;8
4225;891f4ea9c83ffff;1226.3727741957498;3;1;5;19;47
4226;891f4ea9cbbffff;5623.302334016838;1;1;5;13;16
4227;891f4ea9c8fffff;5931.039042309589;1;0;1;4;0
4228;891f4ea9c17ffff;3522.457536620388;0;0;2;7;0
4229;891f4ea9cabffff;3527.6017003646193;0;0;2;2;0
4230;891f4ea9c03ffff;1903.8580973053417;4;1;1;9;14
4231;891f4eb8b57ffff;4147.695663921991;0;0;0;6;32
4232;891f4eb8b0bffff;1620.3939494206318;1;0;0;10;32
4233;891f4eb8b7bffff;6125.713242214041;3;2;12;13;25
4234;891f4eb8b47ffff;5106.5568980424105;0;0;4;5;12
4235;891f4eb8b4fffff;5972.584486746722;0;0;1;8;0
4236;891f4eaa4b7ffff;4598.260349130745;14;12;19;28;63
4237;891f4eaa4a7ffff;7577.867739766367;0;0;4;5;0
4238;891f4eb8b6bffff;5902.837789973306;4;0;5;6;8
4239;891f4eaa4afffff;4861.112468263538;0;0;1;4;22
4240;891f4eaa423ffff;5258.886644137277;4;0;7;14;62
4241;891f4eaa427ffff;2423.2737697185094;0;0;2;2;0
4242;891f4eaa5dbffff;2601.483689286676;0;0;6;2;10
4243;891f4eaa437ffff;3238.842734608189;1;0;8;9;30
4244;891f4eaa42fffff;3455.8650027407393;0;1;2;12;32
4245;891f4ea8417ffff;4312.352720213035;1;0;0;1;0
4246;891f4ea8403ffff;2082.0910065936732;0;0;4;1;0
4247;891f4ea840fffff;6996.5155257754695;1;0;0;4;18
4248;891f4ea843bffff;4978.585158477353;0;0;1;1;0
4249;891f4ea8477ffff;1678.609585563048;0;0;6;3;0
4250;891f4ea8407ffff;3380.6322845808154;5;2;1;11;50
4251;891f4ea8473ffff;3556.517878684441;2;2;4;8;24
4252;891f4ea842bffff;1320.8893390467197;0;0;0;0;0
4253;891f4ea8463ffff;1963.0812541697828;0;0;3;5;4
4254;891f4ea846fffff;992.3234995255596;0;0;2;7;8
4255;891f4ea80d3ffff;2543.3670109476234;0;0;1;0;0
4256;891f4ea80cfffff;3774.891632405013;0;0;0;4;4
4257;891f4ea80c3ffff;2847.9798788497033;0;0;1;8;2
4258;891f4ea8053ffff;2029.5211006585507;0;0;1;0;0
4259;891f4ea9c13ffff;4494.731655193081;0;0;1;4;10
4260;891f4ea9c1bffff;507.22574135759123;1;0;0;4;2
4261;891f4eb8b43ffff;3103.1932478340627;3;1;5;11;0
4262;891f4eaa4a3ffff;1979.9088961993443;15;5;14;7;22
4263;891f4eaa4abffff;5611.470913595248;3;1;0;6;0
4264;891f4eaa433ffff;4504.271110891395;7;2;12;9;24
4265;891f4eaa407ffff;3618.4372358457726;0;0;3;1;0
4266;891f4eaa43bffff;3369.754736774323;0;0;4;7;0
4267;891f4eaa42bffff;5769.3782488209545;2;0;2;13;0
4268;891f4eaa2b3ffff;1959.7762491319515;4;1;2;6;10
4269;891f4eaa2bbffff;3093.9778991610206;0;0;0;5;20
4270;891f4ea8413ffff;4122.491004405413;3;0;2;7;12
4271;891f4ea841bffff;5282.388706029672;0;0;3;1;0
4272;891f4ea840bffff;3478.4905957762535;2;0;4;2;4
4273;891f4ea847bffff;3129.3647672540365;0;0;4;1;0
4274;891f4ea846bffff;1007.0275004771593;0;0;1;0;0
4275;891f4ea86b7ffff;607.5658121563077;0;0;0;5;20
4276;891f4ea86a7ffff;1462.674984478514;1;0;1;6;10
4277;891f4ea80dbffff;877.0863637110774;0;0;1;2;10
4278;891f4ea805bffff;3570.8339080426194;0;0;1;2;0
4279;891f4ea8627ffff;1540.083482539048;0;0;0;2;10
4280;891f4ea862fffff;1042.8194927924578;0;0;1;4;20
4281;891f4ea8297ffff;4780.835490792722;1;0;1;3;0
4282;891f4ea8283ffff;1224.166695470076;0;0;0;0;0
4283;891f4eaa497ffff;5390.744298162208;0;0;1;4;18
4284;891f4eaa487ffff;3017.5730538735343;1;3;3;9;14
4285;891f4eaa493ffff;689.4513887037818;2;1;2;5;16
4286;891f4eaa483ffff;4406.767160558608;1;1;8;2;0
4287;891f4eaa49bffff;3931.2330923696563;0;1;2;11;16
4288;891f4eaa48fffff;1714.5754199201892;0;1;0;3;1
4289;891f4eaa48bffff;2383.3838913457216;1;0;0;3;3
4290;891f4eaa297ffff;965.1028856638281;0;0;0;5;4
4291;891f4eaa217ffff;385.02441085595365;0;0;1;5;10
4292;891f4eaa28fffff;1174.9393663357525;2;0;3;5;16
4293;891f4eaa287ffff;2819.0850673018817;1;2;2;1;0
4294;891f4eaa213ffff;100.23487274235343;0;0;0;0;0
4295;891f4ea8443ffff;1640.2807736490008;0;0;0;1;0
4296;891f4ea845bffff;346.1665571956513;1;0;1;4;4
4297;891f4ea844bffff;365.8367015461942;1;0;0;0;0
4298;891f4ea86bbffff;1678.9605888415695;1;0;0;0;0
4299;891f4ea8607ffff;1203.3791500652035;0;0;0;4;4
4300;891f4ea86abffff;2521.0082569100728;0;0;1;5;4
4301;891f4ea863bffff;1981.852455142649;0;0;2;0;0
4302;891f4ea862bffff;3431.678731316417;2;0;2;5;4
4303;891f4ea8677ffff;1148.2309743483459;1;1;0;6;2
4304;891f4ea8667ffff;368.811852590523;0;0;4;7;6
4305;891f4ea860fffff;1041.566095316852;1;0;1;5;4
4306;891f4ea8663ffff;3279.575401018918;2;1;4;6;22
4307;891f4ea829bffff;712.1474290978011;0;0;2;18;136
4308;891f4ea8697ffff;2239.0226284888654;0;0;3;0;0
4309;891f4eab12fffff;876.6614599821661;0;0;0;3;0
4310;891f4ea8687ffff;3424.8471302214443;3;0;4;6;10
4311;891f4ea8683ffff;283.7086533458758;0;0;0;2;8
4312;891f4ea8673ffff;802.6689807888763;0;0;4;0;0
4313;891f4ea867bffff;1796.0965733357891;1;1;1;2;0
4314;891f4ea860bffff;103.71424062896442;0;3;4;3;0
4315;891f4ea8647ffff;469.1580678196825;1;2;4;0;0
4316;891f4ea866bffff;654.9328571547107;0;1;3;1;0
4317;891f4ea95b7ffff;22.638914000281957;0;0;3;4;0
4318;891f4eb9937ffff;2752.622772013144;1;0;2;2;12
4319;891f4eb992fffff;7768.528282526718;6;2;4;12;16
4320;891f4eb9923ffff;2502.6757244067003;3;3;7;7;0
4321;891f4eb9933ffff;3280.610841802945;2;0;1;8;26
4322;891f4eb9927ffff;344.4357388273558;1;0;1;6;26
4323;891f4eb992bffff;3997.89900983761;0;0;2;1;0
4324;891f4eab1bbffff;483.3208474582834;3;0;5;1;0
4325;891f4ea86c3ffff;206.62518345656946;1;0;1;6;12
4326;891f4ea86cfffff;133.39093565277858;0;0;0;0;0
4327;891f4ea864fffff;679.3993831906953;3;3;5;4;22
4328;891f4ea8653ffff;445.6103122414382;0;0;3;1;0
4329;891f4ea8643ffff;1878.9237277011823;0;0;3;4;22
4330;891f4ea864bffff;721.5200212484176;1;1;1;1;0
4331;891f4ea865bffff;1216.141816662923;9;5;9;24;60
4332;891f4ea95b3ffff;356.03773903063603;0;0;5;9;0
4333;891f4ea91cfffff;2126.443720267195;2;0;6;1;0
4334;891f4ea91c7ffff;1213.6204949623793;1;2;1;3;16
4335;891f4ea9157ffff;3268.1361230005423;2;0;2;6;8
4336;891f4ea911bffff;390.2732760361061;0;0;9;9;30
4337;891f4eb9917ffff;2613.2428501364416;1;2;0;9;26
4338;891f4eb99bbffff;313.4675473850861;0;0;0;4;10
4339;891f4eb993bffff;1568.6954354647562;0;0;2;1;0
4340;891f4eb9977ffff;2154.987190924482;1;0;1;5;24
4341;891f4eb990fffff;1423.022162228744;7;1;14;0;0
4342;891f4eb9907ffff;1600.8206191738848;0;1;0;10;33
4343;891f4eaa693ffff;4340.596105877609;6;11;10;20;24
4344;891f4eb9967ffff;6510.006215293186;0;0;2;4;19
4345;891f4eab327ffff;46.543961360332545;1;2;2;7;24
4346;891f4eab323ffff;947.4825943633102;0;1;2;4;18
4347;891f4eab32fffff;2645.808698972597;2;0;0;1;0
4348;891f4ea9597ffff;470.44481028058453;0;0;0;2;0
4349;891f4ea90a7ffff;1180.368295468375;0;0;3;0;0
4350;891f4ea956bffff;1526.293556627471;1;0;1;3;4
4351;891f4ea91d3ffff;3111.7389189524283;1;0;3;6;8
4352;891f4ea91d7ffff;621.3899140320823;2;2;0;7;14
4353;891f4ea91c3ffff;3376.5015489157877;0;0;1;0;0
4354;891f4ea91cbffff;3946.4787751378653;1;0;1;8;14
4355;891f4ea91dbffff;398.39745258926416;0;0;1;0;0
4356;891f4ea9037ffff;3682.984347103713;4;1;3;4;0
4357;891f4ea9027ffff;1820.468581197498;1;0;2;2;0
4358;891f4ea9153ffff;3055.623270847716;0;0;1;2;0
4359;891f4ea902fffff;3033.8635976800847;0;0;0;8;32
4360;891f4eb9d2fffff;3250.4181709081854;0;0;1;2;0
4361;891f4eb9d2bffff;3435.232966809129;0;0;3;6;16
4362;891f4eb9d3bffff;2324.4791917419225;0;0;3;2;0
4363;891f4eb9997ffff;3172.04556611828;0;0;2;6;16
4364;891f4eb9993ffff;1032.2083401903099;1;0;4;3;8
4365;891f4eb998bffff;2769.824967085303;1;0;2;0;0
4366;891f4eb999bffff;817.2916283007371;0;0;4;5;2
4367;891f4eb9983ffff;1247.6715361083232;0;0;1;2;2
4368;891f4eb998fffff;1610.6586107377475;1;0;4;2;1
4369;891f4eb9903ffff;2685.9721065090844;1;0;0;3;0
4370;891f4eb9913ffff;1994.318351345682;1;0;2;7;18
4371;891f4eb991bffff;862.8982624530869;1;2;6;10;6
4372;891f4eb9973ffff;2193.89343319217;1;0;1;5;28
4373;891f4eb990bffff;3678.9606106201823;0;1;0;7;23
4374;891f4eb9bafffff;810.8985950792779;2;3;4;11;20
4375;891f4eb9ba7ffff;54.05410567438638;1;0;3;6;42
4376;891f4eaa6cbffff;3448.2632246373596;0;0;5;5;16
4377;891f4eaa65bffff;467.558328289998;0;2;2;6;8
4378;891f4eb9b27ffff;5274.979397272673;3;0;3;11;0
4379;891f4eb9b37ffff;1283.120852341904;0;1;11;5;0
4380;891f4eb9b23ffff;1050.1854846081367;0;0;1;5;6
4381;891f4eb9b2fffff;1389.9770799198984;2;0;1;1;0
4382;891f4eab517ffff;3918.37637616137;2;0;4;7;0
4383;891f4eab58fffff;249.684690066027;0;0;1;1;0
4384;891f4eab503ffff;1405.6574590981845;3;0;2;13;12
4385;891f4eab30fffff;2991.2424922127198;0;0;4;4;2
4386;891f4eab307ffff;3148.8471031319486;1;3;3;6;21
4387;891f4eab3abffff;237.34760575299794;0;0;4;0;0
4388;891f4eab333ffff;387.97231098426664;6;2;1;6;18
4389;891f4eab33bffff;1889.9723539202914;0;1;6;4;6
4390;891f4eab363ffff;2754.0439998897514;1;0;3;7;6
4391;891f4eab367ffff;40.246806762909394;1;0;0;2;2
4392;891f4eab377ffff;755.1356630389616;0;1;11;8;2
4393;891f4ea95d3ffff;41.95327160331617;0;0;2;0;0
4394;891f4ea95d7ffff;3008.063620902001;0;0;1;7;14
4395;891f4ea95c3ffff;2910.095474980665;0;0;8;3;0
4396;891f4ea95c7ffff;1084.8223992475796;0;0;4;4;0
4397;891f4ea95cfffff;2531.854637822808;4;0;6;9;23
4398;891f4ea951bffff;668.8843736450038;0;0;1;8;58
4399;891f4ea954fffff;138.20777387380377;0;0;0;9;25
4400;891f4ea90b7ffff;1532.9146829769493;2;0;3;2;2
4401;891f4ea90a3ffff;3408.7107950401332;0;0;1;1;9
4402;891f4ea90afffff;944.6422728343823;0;0;1;1;0
4403;891f4ea90b3ffff;1308.6432971124968;1;4;1;3;19
4404;891f4ea903bffff;844.5144690470381;6;0;5;4;16
4405;891f4ea9033ffff;3566.5446965109;4;0;3;3;10
4406;891f4ea9023ffff;1790.062556882734;0;0;3;1;0
4407;891f4ea902bffff;3618.3528878505585;0;0;0;6;24
4408;891f4eb9d0fffff;5403.7033188862;0;0;3;5;16
4409;891f4eb9d63ffff;1362.657152539048;0;0;4;4;0
4410;891f4eb9d77ffff;1007.6437965250915;2;0;2;2;0
4411;891f4eb9d67ffff;949.5735739630265;0;0;0;3;0
4412;891f4eb99d3ffff;688.0579780992803;3;1;2;8;8
4413;891f4eb9d6bffff;3817.3677001093206;1;0;1;0;0
4414;891f4eb9d6fffff;3071.4156280580746;0;0;2;3;0
4415;891f4eb99d7ffff;1670.1892560075823;8;4;8;9;16
4416;891f4eb99cfffff;2999.2649716625624;0;0;0;1;0
4417;891f4eb9bbbffff;1986.9394070575272;1;0;3;13;40
4418;891f4eb9ba3ffff;445.47686956849697;0;1;3;0;0
4419;891f4eb9babffff;809.7113326483569;6;8;10;16;27
4420;891f4eb9b33ffff;248.50931686806626;0;0;1;3;6
4421;891f4eab593ffff;1240.833301340576;1;0;4;6;0
4422;891f4eb9b67ffff;427.70919713024557;1;0;3;4;12
4423;891f4eab5c7ffff;4035.4010627724538;0;0;1;1;0
4424;891f4eab5cfffff;2133.705248742259;1;1;0;4;0
4425;891f4eab51bffff;1619.1947275409016;1;0;4;4;7
4426;891f4eab58bffff;476.0356577374587;0;0;1;0;0
4427;891f4eab557ffff;188.80686231603858;0;0;0;4;24
4428;891f4eab54fffff;2579.531215410038;2;0;3;5;8
4429;891f4eab0b3ffff;724.8549719830044;0;0;4;5;0
4430;891f4eab303ffff;2287.034244424022;9;4;14;11;28
4431;891f4eab30bffff;1327.1748354851345;0;0;3;8;6
4432;891f4eab373ffff;2603.425637509888;3;3;7;6;16
4433;891f4eab347ffff;1798.7681467343932;1;0;5;8;6
4434;891f4eab31bffff;1951.1158415733128;1;0;9;4;0
4435;891f4eab357ffff;5135.609192654405;3;1;0;2;0
4436;891f4eab37bffff;1792.4457464712327;0;0;3;7;4
4437;891f4eab36bffff;86.47618085251648;0;0;0;8;12
4438;891f4ea94b7ffff;917.8931131128151;0;0;1;0;0
4439;891f4ea95cbffff;2199.7920227381646;0;0;0;13;12
4440;891f4ea9003ffff;584.6767473176525;0;0;0;1;6
4441;891f4ea900fffff;4276.294494956189;0;0;3;2;6
4442;891f4ea900bffff;5214.8781315647775;1;0;2;0;0
4443;891f4ea9073ffff;2793.1126731124386;2;0;6;1;0
4444;891f4ea9077ffff;2087.932404829495;1;1;7;20;73
4445;891f4eb9d03ffff;3577.1646047583026;0;0;1;1;0
4446;891f4eb9d1bffff;2995.7223523176926;1;0;2;4;12
4447;891f4eb9d57ffff;2747.4214131065114;0;1;5;8;19
4448;891f4eb9dcfffff;817.1282546003879;2;0;5;5;33
4449;891f4eb9dc7ffff;2937.7154006952624;0;0;0;6;3
4450;891f4eb9d13ffff;70.43381743163634;0;0;1;8;77
4451;891f4eb9d0bffff;2267.5208190018866;3;2;5;6;10
4452;891f4eb9d43ffff;1651.097130102233;0;0;4;7;4
4453;891f4eb9d47ffff;2015.3974952973244;1;0;1;6;8
4454;891f4eb9d7bffff;4112.808958388273;1;0;3;7;2
4455;891f4eb9d4fffff;1399.1761871456386;2;1;1;9;3
4456;891f4eb98b7ffff;2102.207576578921;0;0;3;12;20
4457;891f4eb98b3ffff;1317.034558581496;1;0;3;4;0
4458;891f4eb9b93ffff;3113.207791452523;2;0;1;19;16
4459;891f4eb9b83ffff;2291.967942516054;0;0;4;2;0
